Column1,user_meta5,label_save_path,mask_load_path,segmentation_curated,user_meta4,date_created,antibiotic,segmentation_channel,parent_folder,content,strain,stain_target,date_modified,file_list,image_load_path,image_laplacian,source,image_debris,folder,segmentation_file,segmented,posX,user_meta1,image_save_path,stain,user_meta6,mounting method,date_uploaded,file_name,channel_list,akseg_hash,labelled,antibiotic concentration,user_meta3,channel,num_segmentations,posY,label_curated,microscope,image_focus,treatment time (mins),user_meta2,posZ,protocol,phenotype,mask_save_path,label_load_path,user_initial,modality,dataset
2931,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY28_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:09,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY28_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY28_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_28\L48480_freshCip_BioRepA_1XEUCAST-1_posXY28_channels_t0_posZ0_colour1.tif,679280.8181,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY28_channels_t0_posZ0_colour0.tif,TRUE,800.359,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY28_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:09,L48480_freshCip_BioRepA_1XEUCAST-1_posXY28_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",ae95be7cb73bd9b705bc07fad824fbc588fc16c40f726618f538cc76bb548cad,TRUE,1XEUCAST,BioRepA,DAPI,18,1916.831,FALSE,BIO-NIM,,30,FreshCip,-252.391,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY28_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
2932,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY29_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:09,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY29_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY29_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_29\L48480_freshCip_BioRepA_1XEUCAST-1_posXY29_channels_t0_posZ0_colour1.tif,664656.2719,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY29_channels_t0_posZ0_colour0.tif,TRUE,551.224,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY29_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:09,L48480_freshCip_BioRepA_1XEUCAST-1_posXY29_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",88ea16d310422ceb48fd4491ced5c88ca5fa26ca3086e5b5bff2959ccfa601b1,TRUE,1XEUCAST,BioRepA,DAPI,19,1916.829,FALSE,BIO-NIM,,30,FreshCip,-252.35,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY29_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
2933,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY30_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:09,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY30_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY30_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_30\L48480_freshCip_BioRepA_1XEUCAST-1_posXY30_channels_t0_posZ0_colour1.tif,653905.3226,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY30_channels_t0_posZ0_colour0.tif,TRUE,302.086,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY30_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:09,L48480_freshCip_BioRepA_1XEUCAST-1_posXY30_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",1d62ac9f6c957b707d15af5656de694e728307bfcfb9ff84310b032e0783ebe5,TRUE,1XEUCAST,BioRepA,DAPI,23,1916.836,FALSE,BIO-NIM,,30,FreshCip,-252.216,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY30_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
2934,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY32_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:09,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY32_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY32_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_32\L48480_freshCip_BioRepA_1XEUCAST-1_posXY32_channels_t0_posZ0_colour1.tif,467562.3413,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY32_channels_t0_posZ0_colour0.tif,TRUE,302.088,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY32_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:09,L48480_freshCip_BioRepA_1XEUCAST-1_posXY32_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",4972d1eb6982fc3f9fd4f2dd9c77235d72f37392910b42f3ee81b4649502b3f6,TRUE,1XEUCAST,BioRepA,DAPI,15,1356.777,FALSE,BIO-NIM,,30,FreshCip,-248.687,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY32_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
2935,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY33_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:09,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY33_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY33_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_33\L48480_freshCip_BioRepA_1XEUCAST-1_posXY33_channels_t0_posZ0_colour1.tif,551660.8965,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY33_channels_t0_posZ0_colour0.tif,TRUE,302.088,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY33_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:09,L48480_freshCip_BioRepA_1XEUCAST-1_posXY33_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",acb9650480016a7331d88e246144fcd8d7f7fa8779d9697ef30187c76110697a,TRUE,1XEUCAST,BioRepA,DAPI,18,1076.743,FALSE,BIO-NIM,,30,FreshCip,-246.941,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY33_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
2936,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY34_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:09,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY34_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY34_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_34\L48480_freshCip_BioRepA_1XEUCAST-1_posXY34_channels_t0_posZ0_colour1.tif,902492.4556,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY34_channels_t0_posZ0_colour0.tif,TRUE,302.082,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY34_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:09,L48480_freshCip_BioRepA_1XEUCAST-1_posXY34_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",a8ff65af752b471e14edc6d45dff5323b3d6aa8e2945f40856e5ba1b45d3d6f7,TRUE,1XEUCAST,BioRepA,DAPI,24,796.714,FALSE,BIO-NIM,,30,FreshCip,-245.57,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY34_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
2937,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY35_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:09,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY35_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY35_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_35\L48480_freshCip_BioRepA_1XEUCAST-1_posXY35_channels_t0_posZ0_colour1.tif,107186.9401,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY35_channels_t0_posZ0_colour0.tif,TRUE,302.087,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY35_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:09,L48480_freshCip_BioRepA_1XEUCAST-1_posXY35_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",ed92f695c54c524e4612fa1ffc57ab99537fb6fb75e62ae93fd88f84e9cc4262,TRUE,1XEUCAST,BioRepA,DAPI,4,516.691,FALSE,BIO-NIM,,30,FreshCip,-244.894,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY35_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
2938,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY36_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:09,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY36_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY36_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_36\L48480_freshCip_BioRepA_1XEUCAST-1_posXY36_channels_t0_posZ0_colour1.tif,367829.4093,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY36_channels_t0_posZ0_colour0.tif,TRUE,302.087,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY36_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:09,L48480_freshCip_BioRepA_1XEUCAST-1_posXY36_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",0fd5303ec497875a0cce68fff92d8d8d59e6e6ddb371952102e05fe09815798a,TRUE,1XEUCAST,BioRepA,DAPI,10,236.66,FALSE,BIO-NIM,,30,FreshCip,-243.152,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY36_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
2939,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY37_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:10,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY37_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY37_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_37\L48480_freshCip_BioRepA_1XEUCAST-1_posXY37_channels_t0_posZ0_colour1.tif,230534.5077,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY37_channels_t0_posZ0_colour0.tif,TRUE,551.225,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY37_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:10,L48480_freshCip_BioRepA_1XEUCAST-1_posXY37_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",76195fc75b3e6c948723ffcd8fc49d830dd3542a7eaacccab0f233cd386258f2,TRUE,1XEUCAST,BioRepA,DAPI,8,236.665,FALSE,BIO-NIM,,30,FreshCip,-244.483,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY37_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
2940,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY38_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:10,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY38_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY38_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_38\L48480_freshCip_BioRepA_1XEUCAST-1_posXY38_channels_t0_posZ0_colour1.tif,795753.4843,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY38_channels_t0_posZ0_colour0.tif,TRUE,800.363,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY38_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:10,L48480_freshCip_BioRepA_1XEUCAST-1_posXY38_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",8a309af83ca93f916f26c840f341af9c36edbb1c800b36288806da0781235fc2,TRUE,1XEUCAST,BioRepA,DAPI,22,236.665,FALSE,BIO-NIM,,30,FreshCip,-244.42,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY38_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
2941,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY39_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:10,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY39_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY39_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_39\L48480_freshCip_BioRepA_1XEUCAST-1_posXY39_channels_t0_posZ0_colour1.tif,850589.3757,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY39_channels_t0_posZ0_colour0.tif,TRUE,1049.503,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY39_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:10,L48480_freshCip_BioRepA_1XEUCAST-1_posXY39_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",30618ada81636f815d5df2d070e40828d97126bb8cbe761476804b4d50e05281,TRUE,1XEUCAST,BioRepA,DAPI,23,236.668,FALSE,BIO-NIM,,30,FreshCip,-244.353,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY39_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
2942,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY40_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:10,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY40_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY40_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_40\L48480_freshCip_BioRepA_1XEUCAST-1_posXY40_channels_t0_posZ0_colour1.tif,774017.8322,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY40_channels_t0_posZ0_colour0.tif,TRUE,1298.644,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY40_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:10,L48480_freshCip_BioRepA_1XEUCAST-1_posXY40_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",67eb23175b8d768b750d2bb8d7d53f1cd80aca3cdca6e05424b7501f818e016f,TRUE,1XEUCAST,BioRepA,DAPI,25,236.667,FALSE,BIO-NIM,,30,FreshCip,-244.77,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY40_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
2943,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY41_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:10,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY41_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY41_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_41\L48480_freshCip_BioRepA_1XEUCAST-1_posXY41_channels_t0_posZ0_colour1.tif,1037802.264,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY41_channels_t0_posZ0_colour0.tif,TRUE,1547.784,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY41_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:10,L48480_freshCip_BioRepA_1XEUCAST-1_posXY41_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",d0206ef75513d11f3f8cca810f1acd616fc8bf3a79ba75876656a1d1579fd515,TRUE,1XEUCAST,BioRepA,DAPI,34,236.662,FALSE,BIO-NIM,,30,FreshCip,-244.967,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY41_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
2944,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY42_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:10,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY42_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY42_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_42\L48480_freshCip_BioRepA_1XEUCAST-1_posXY42_channels_t0_posZ0_colour1.tif,875457.2719,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY42_channels_t0_posZ0_colour0.tif,TRUE,1796.919,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY42_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:10,L48480_freshCip_BioRepA_1XEUCAST-1_posXY42_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",ad454105f91ad429b92855b479178dd77d30fd4a41a4e73ab215c4399ed10dd4,TRUE,1XEUCAST,BioRepA,DAPI,30,236.667,FALSE,BIO-NIM,,30,FreshCip,-242.877,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY42_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
2945,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY43_channels_t0_posZ0_colour1.tif,,FALSE,,06/03/2024 23:10,Sensitive,Cy3,Alison,E.Coli Clinical,,Nucleoid,,"['L48480_freshCip_BioRepA_1XEUCAST-1_posXY43_channels_t0_posZ0_colour0.tif', 'L48480_freshCip_BioRepA_1XEUCAST-1_posXY43_channels_t0_posZ0_colour1.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20240304_L48480_freshCip\BioRepA_1XEUCAST-1\pos_43\L48480_freshCip_BioRepA_1XEUCAST-1_posXY43_channels_t0_posZ0_colour1.tif,844850.8532,405,,20240304_L48480_freshCip,L48480_freshCip_BioRepA_1XEUCAST-1_posXY43_channels_t0_posZ0_colour0.tif,TRUE,1796.923,L48480,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY43_channels_t0_posZ0_colour1.tif,DAPI,AMRPhenotypes,Agarose,06/03/2024 23:10,L48480_freshCip_BioRepA_1XEUCAST-1_posXY43_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",7aca0cb432b7e5039e0549bc483b5c524463a46ece4c2a756f2ffd7206718d12,TRUE,1XEUCAST,BioRepA,DAPI,22,516.691,FALSE,BIO-NIM,,30,FreshCip,-244.531,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20240304_L48480_freshCip\L48480_freshCip_BioRepA_1XEUCAST-1_posXY43_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
