dataset,label,image_name,label_name,channel_list,strain,antibiotic concentration,treatment time (mins),BioRep
train,Untreated,UGR8LR2MSE.tif,UGR8LR2MSE.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,Y237OP5FIJ.tif,Y237OP5FIJ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,450HM2ZMXB.tif,450HM2ZMXB.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,AP4826ZUSG.tif,AP4826ZUSG.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,CSWBD376F5.tif,CSWBD376F5.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,U0Z6O4PZQ8.tif,U0Z6O4PZQ8.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,YYJ0DYKLZJ.tif,YYJ0DYKLZJ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,X0D3YABNFT.tif,X0D3YABNFT.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,3DQA07E8DC.tif,3DQA07E8DC.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,80G51QSSFH.tif,80G51QSSFH.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,TPMQHLW014.tif,TPMQHLW014.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,OVM89E54IM.tif,OVM89E54IM.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,F807N8ZERL.tif,F807N8ZERL.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,CBI22EMACQ.tif,CBI22EMACQ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,AHAWV40YQ1.tif,AHAWV40YQ1.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Chloramphenicol,46O53ZBE97.tif,46O53ZBE97.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,9PK8YEFTRW.tif,9PK8YEFTRW.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,IWZ4K427F2.tif,IWZ4K427F2.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,R7XIGGY0MZ.tif,R7XIGGY0MZ.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,5H20LJJID5.tif,5H20LJJID5.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,PEAB7WQOU6.tif,PEAB7WQOU6.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,XIPILKC9U8.tif,XIPILKC9U8.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,474DHJ6QKN.tif,474DHJ6QKN.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,103BVX47BV.tif,103BVX47BV.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,UPVOD245C6.tif,UPVOD245C6.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,8NYYYSPSTE.tif,8NYYYSPSTE.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,QLOKE3DVM4.tif,QLOKE3DVM4.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,XXQNVDKQPP.tif,XXQNVDKQPP.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,1QP726U6G2.tif,1QP726U6G2.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,J0L7E10UL6.tif,J0L7E10UL6.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,7I5DI58BZZ.tif,7I5DI58BZZ.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,S9XKOS4N25.tif,S9XKOS4N25.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,NK3ZDGAHR9.tif,NK3ZDGAHR9.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,3EOATUUXLY.tif,3EOATUUXLY.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,AUC2UWTH1J.tif,AUC2UWTH1J.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,6ARN7TW17K.tif,6ARN7TW17K.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,1QFDNCGS32.tif,1QFDNCGS32.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,R58EDB76EF.tif,R58EDB76EF.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,TG6AUOJG97.tif,TG6AUOJG97.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,5DH6MTGHAB.tif,5DH6MTGHAB.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,PXW8ITR6RC.tif,PXW8ITR6RC.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,MKHK0R6VXR.tif,MKHK0R6VXR.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,JT3ZW2V0WE.tif,JT3ZW2V0WE.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,EM4F4M0GH5.tif,EM4F4M0GH5.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,4TMZ48DRTK.tif,4TMZ48DRTK.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,S6HDB07RGI.tif,S6HDB07RGI.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,KMU2UC1HSY.tif,KMU2UC1HSY.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,N4B4MSM5W9.tif,N4B4MSM5W9.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,L9BU0VHPU2.tif,L9BU0VHPU2.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,PWSUEQC16F.tif,PWSUEQC16F.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,9V80O5GT8A.tif,9V80O5GT8A.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,RESQI2PP54.tif,RESQI2PP54.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,4Q45VMXAMV.tif,4Q45VMXAMV.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Chloramphenicol,P1VTSY8LFE.tif,P1VTSY8LFE.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepB
train,Untreated,O4T43MSX46.tif,O4T43MSX46.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,TIEVQMT9IG.tif,TIEVQMT9IG.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,
train,Untreated,EU4ZGCUG4Q.tif,EU4ZGCUG4Q.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,DB3BYD4XUD.tif,DB3BYD4XUD.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,3DKZHSWXW7.tif,3DKZHSWXW7.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,BANHOW3BS2.tif,BANHOW3BS2.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,76UIASY65Z.tif,76UIASY65Z.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,P1V3NIUBSU.tif,P1V3NIUBSU.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,TS18NE4BD9.tif,TS18NE4BD9.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,J3OKG549GG.tif,J3OKG549GG.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
test,Untreated,0IZI6A3FQI.tif,0IZI6A3FQI.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,UUZ7Q3Q68C.tif,UUZ7Q3Q68C.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,P6MFN0HKVN.tif,P6MFN0HKVN.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,GHZJLIZS6K.tif,GHZJLIZS6K.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,CJO2F50OCH.tif,CJO2F50OCH.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,QFP8F66H12.tif,QFP8F66H12.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,89RMPGTDQ5.tif,89RMPGTDQ5.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,1M5M8KFCBF.tif,1M5M8KFCBF.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,02KAI5CTCR.tif,02KAI5CTCR.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,ALW3ZJGFES.tif,ALW3ZJGFES.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,3LTRM4TYO1.tif,3LTRM4TYO1.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,BSGF764APR.tif,BSGF764APR.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,UO1D8ZU6AA.tif,UO1D8ZU6AA.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,23SISV3XP0.tif,23SISV3XP0.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,04GU7NFFEK.tif,04GU7NFFEK.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,JVCXUBNRQ4.tif,JVCXUBNRQ4.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,D41NQ1GUNF.tif,D41NQ1GUNF.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,WOUMKP2LLG.tif,WOUMKP2LLG.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,U2WKUAGLRI.tif,U2WKUAGLRI.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,YMMPH6HUWE.tif,YMMPH6HUWE.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,5VEXL8PUI6.tif,5VEXL8PUI6.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,1YXUHHBPV6.tif,1YXUHHBPV6.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,CVR1EYSX5K.tif,CVR1EYSX5K.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,MBMGVVZ8M1.tif,MBMGVVZ8M1.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,YFO74E2XS7.tif,YFO74E2XS7.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,AOL0ZFABK6.tif,AOL0ZFABK6.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,IKGQFEE72P.tif,IKGQFEE72P.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,YZQLJ1WMP6.tif,YZQLJ1WMP6.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,VEGNMKMUL8.tif,VEGNMKMUL8.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,8L5F5B7YUL.tif,8L5F5B7YUL.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,QTAW653TDK.tif,QTAW653TDK.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,B1UPJQE4B9.tif,B1UPJQE4B9.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
train,Chloramphenicol,QVVBTP73VA.tif,QVVBTP73VA.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,ZOC6F0JHRP.tif,ZOC6F0JHRP.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,NALXTET1TQ.tif,NALXTET1TQ.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,V22RIB546N.tif,V22RIB546N.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,5UXLSHK0TG.tif,5UXLSHK0TG.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,4IBT2YU8HZ.tif,4IBT2YU8HZ.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,94JCPSSVAS.tif,94JCPSSVAS.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,BRVXF4OP0H.tif,BRVXF4OP0H.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,TOMZ04QGJO.tif,TOMZ04QGJO.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,6BXZZP206J.tif,6BXZZP206J.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,L75TZNIH1Q.tif,L75TZNIH1Q.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,SWW1EQUW7R.tif,SWW1EQUW7R.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,TED5JJLDK1.tif,TED5JJLDK1.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,VCLVEFTTEL.tif,VCLVEFTTEL.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,08166TD6WL.tif,08166TD6WL.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,C4KA9N6J9Q.tif,C4KA9N6J9Q.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,025FMJIZSR.tif,025FMJIZSR.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,HG6X6EKHSN.tif,HG6X6EKHSN.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,FKYS9Z1EYC.tif,FKYS9Z1EYC.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,WK1P3V6IAY.tif,WK1P3V6IAY.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,VR8C1VXJQM.tif,VR8C1VXJQM.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,6O4SQY0WWA.tif,6O4SQY0WWA.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,EX2GIPW3EK.tif,EX2GIPW3EK.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,RLA59XDOJS.tif,RLA59XDOJS.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,BI99WZC8PG.tif,BI99WZC8PG.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,RZVTS3U1RL.tif,RZVTS3U1RL.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,KFW1A3NCRM.tif,KFW1A3NCRM.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,ML6BHQMIR7.tif,ML6BHQMIR7.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,DW3R1YW6QQ.tif,DW3R1YW6QQ.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,90OGUXEMUH.tif,90OGUXEMUH.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,TGVJQZDMO6.tif,TGVJQZDMO6.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,SRSE11V12S.tif,SRSE11V12S.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,Z208YMZ6WJ.tif,Z208YMZ6WJ.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,66JRCTXISA.tif,66JRCTXISA.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,3J6HQCE01T.tif,3J6HQCE01T.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,ASAIJI0BD1.tif,ASAIJI0BD1.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,O5NFQHQZ1J.tif,O5NFQHQZ1J.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,0IX8I9QEFL.tif,0IX8I9QEFL.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,UWRIY53NKU.tif,UWRIY53NKU.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,YSCD68GQ5A.tif,YSCD68GQ5A.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,IWAU54IB7X.tif,IWAU54IB7X.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,RBVO7FTXE5.tif,RBVO7FTXE5.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,ZZDA4ZRJ8K.tif,ZZDA4ZRJ8K.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,0660XU93J4.tif,0660XU93J4.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,RBBT0P4BQ3.tif,RBBT0P4BQ3.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,ABU8214VSJ.tif,ABU8214VSJ.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,GI5DL9ZQ8E.tif,GI5DL9ZQ8E.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,KRQUD7FUJU.tif,KRQUD7FUJU.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,SOA6E7GROX.tif,SOA6E7GROX.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,5JR85CMGIR.tif,5JR85CMGIR.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,WJRK46ZEQR.tif,WJRK46ZEQR.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,EMHNAN5KLI.tif,EMHNAN5KLI.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,8RQIYS4S7G.tif,8RQIYS4S7G.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,XM0GP9L6EZ.tif,XM0GP9L6EZ.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,DTLI3RY7KH.tif,DTLI3RY7KH.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,SBRT6D08NF.tif,SBRT6D08NF.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,UEABYKSB3F.tif,UEABYKSB3F.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,JJ3216TZV6.tif,JJ3216TZV6.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,AGXSQ67NON.tif,AGXSQ67NON.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,7YD08JHJXK.tif,7YD08JHJXK.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,JDUMO3P3JU.tif,JDUMO3P3JU.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,K4HSYELD6O.tif,K4HSYELD6O.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,98MP0UHIR6.tif,98MP0UHIR6.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,15D0ZK477M.tif,15D0ZK477M.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,7DWI9DZ60Y.tif,7DWI9DZ60Y.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,IBOYEZU1NB.tif,IBOYEZU1NB.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,PWWQT33Z2X.tif,PWWQT33Z2X.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,6T6GJPNQYT.tif,6T6GJPNQYT.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,YGSXXHLWCA.tif,YGSXXHLWCA.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,0TZQOIR713.tif,0TZQOIR713.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,QLSOZJ9HQW.tif,QLSOZJ9HQW.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,CGQ93MTAGS.tif,CGQ93MTAGS.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,GJEMBFT09L.tif,GJEMBFT09L.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,8U3XZU54KB.tif,8U3XZU54KB.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,TZ2S94EMQW.tif,TZ2S94EMQW.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,I163NN47OQ.tif,I163NN47OQ.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,6ML6212A8M.tif,6ML6212A8M.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,6IVR6D3PXR.tif,6IVR6D3PXR.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,PGZWT5CV9Z.tif,PGZWT5CV9Z.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,0UARROUIZ8.tif,0UARROUIZ8.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,ACFIB9E0K9.tif,ACFIB9E0K9.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,0TG9IKCR6K.tif,0TG9IKCR6K.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,D8PNIWX8KG.tif,D8PNIWX8KG.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,K8HG70G3O7.tif,K8HG70G3O7.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,TAGFZQO92I.tif,TAGFZQO92I.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,Q2E42Q47P5.tif,Q2E42Q47P5.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,08OM4C355R.tif,08OM4C355R.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,Q8SZB94YDO.tif,Q8SZB94YDO.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,BI8HV3S8EQ.tif,BI8HV3S8EQ.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,59EX4V0OJ8.tif,59EX4V0OJ8.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,PQGDWVUGWC.tif,PQGDWVUGWC.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
train,Chloramphenicol,4HUPZBWAWI.tif,4HUPZBWAWI.tif,"['Cy3', 'DAPI']",MG1655,1XEUCAST,30.0,BioRepC
