dataset,label,image_name,label_name,channel_list,strain,antibiotic concentration,treatment time (mins),BioRep
test,Resistant,UVJCIGD4LD.tif,UVJCIGD4LD.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,V9H91KRCVA.tif,V9H91KRCVA.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,O21VA6D7MZ.tif,O21VA6D7MZ.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,81PR2WZQF1.tif,81PR2WZQF1.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,N34E3GS79G.tif,N34E3GS79G.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,JBKM1OAVZB.tif,JBKM1OAVZB.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,26ZP2AEQZB.tif,26ZP2AEQZB.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,O3N1IERX1V.tif,O3N1IERX1V.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,SOYR6EJP6L.tif,SOYR6EJP6L.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,SLOKOYDNFO.tif,SLOKOYDNFO.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,P9Z0GSV89Y.tif,P9Z0GSV89Y.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,E0U3UZKYJ0.tif,E0U3UZKYJ0.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,6D3RD9MDE7.tif,6D3RD9MDE7.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,HW317824FP.tif,HW317824FP.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,GIOSOM5084.tif,GIOSOM5084.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,RXO7INIXUQ.tif,RXO7INIXUQ.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,TXQ5NAD1ND.tif,TXQ5NAD1ND.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,15WM6ZPYO3.tif,15WM6ZPYO3.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,HZRND3SCFQ.tif,HZRND3SCFQ.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,9YYUV9I06T.tif,9YYUV9I06T.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,XOKB39R8EH.tif,XOKB39R8EH.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,QZHCBBSS2B.tif,QZHCBBSS2B.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,A3OMWIIOQG.tif,A3OMWIIOQG.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,G27INVLUEJ.tif,G27INVLUEJ.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,JJLZG98MP0.tif,JJLZG98MP0.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,LKJTFDRQD1.tif,LKJTFDRQD1.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,EIJJFYBX5H.tif,EIJJFYBX5H.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,0UKBCKYJHB.tif,0UKBCKYJHB.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,HH7UIV17IE.tif,HH7UIV17IE.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,MIDQTADLHS.tif,MIDQTADLHS.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,R8AL1F15B0.tif,R8AL1F15B0.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,KTS5WPSNNY.tif,KTS5WPSNNY.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,3FR3W0562E.tif,3FR3W0562E.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,GFYQQ0BMY6.tif,GFYQQ0BMY6.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,A6A326VEFI.tif,A6A326VEFI.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,EKMXLDE9ME.tif,EKMXLDE9ME.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,Y9G373FWBL.tif,Y9G373FWBL.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,23Q6Q8DP2A.tif,23Q6Q8DP2A.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,376CV28M0U.tif,376CV28M0U.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,Q36BD97FM7.tif,Q36BD97FM7.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,SRUZSW62VL.tif,SRUZSW62VL.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,2FQYY1OZRO.tif,2FQYY1OZRO.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,WDRDD6GZLI.tif,WDRDD6GZLI.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,5VHAZBIF51.tif,5VHAZBIF51.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,ZECTZSHFC3.tif,ZECTZSHFC3.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,I43FHFTTWF.tif,I43FHFTTWF.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,8OUCXY9299.tif,8OUCXY9299.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,74EEVMOB0L.tif,74EEVMOB0L.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,R0Q0K22N0G.tif,R0Q0K22N0G.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,0GFM5FY900.tif,0GFM5FY900.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,7EG330Z9LO.tif,7EG330Z9LO.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,M6OWC76OGU.tif,M6OWC76OGU.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Sensitive,BQP1NNMOD0.tif,BQP1NNMOD0.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,FJN5IRRB2I.tif,FJN5IRRB2I.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,KDZRTV6K0D.tif,KDZRTV6K0D.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,A1UM8YA1DC.tif,A1UM8YA1DC.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,64XGSJM9XV.tif,64XGSJM9XV.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,QQM9H3J729.tif,QQM9H3J729.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,RY17H04EYB.tif,RY17H04EYB.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,BFAYN5QWLH.tif,BFAYN5QWLH.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,SSAK4KMM9B.tif,SSAK4KMM9B.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,ONV9GR1A8V.tif,ONV9GR1A8V.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,DUPOQH6IVK.tif,DUPOQH6IVK.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,06K897DSLZ.tif,06K897DSLZ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,NE23LY2S8B.tif,NE23LY2S8B.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,6PWQ0Q7J06.tif,6PWQ0Q7J06.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,OAY7M6SZX6.tif,OAY7M6SZX6.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,CJBGLYERYA.tif,CJBGLYERYA.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,9KJDRNARP6.tif,9KJDRNARP6.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,XG8727MJLI.tif,XG8727MJLI.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,67SZU226L3.tif,67SZU226L3.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,XAPCLFGYZM.tif,XAPCLFGYZM.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,TJ79YAMN33.tif,TJ79YAMN33.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,FDWNT9XB7C.tif,FDWNT9XB7C.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,GCCP9RRNMT.tif,GCCP9RRNMT.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,DPOOWVEBOL.tif,DPOOWVEBOL.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,1B8S6KU499.tif,1B8S6KU499.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,6P1XHEE8RN.tif,6P1XHEE8RN.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,IJUW6V68XV.tif,IJUW6V68XV.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,XP4BV96L4Q.tif,XP4BV96L4Q.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,AERRY34ATO.tif,AERRY34ATO.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,GO71LTRZ7X.tif,GO71LTRZ7X.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,DNSKK2Y9PQ.tif,DNSKK2Y9PQ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,B0ZLV66Z4G.tif,B0ZLV66Z4G.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,6TRSVU5QMM.tif,6TRSVU5QMM.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,5PJ1NK71P8.tif,5PJ1NK71P8.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,4DPEVUTKL8.tif,4DPEVUTKL8.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,9AKJC3GM4F.tif,9AKJC3GM4F.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,H7EEGDYOHB.tif,H7EEGDYOHB.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,MKY6PHIK5G.tif,MKY6PHIK5G.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,A4GYKXYMCK.tif,A4GYKXYMCK.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,HMAMQH8VEM.tif,HMAMQH8VEM.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,LYDKBIJ8PI.tif,LYDKBIJ8PI.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,CD4D5WEPJH.tif,CD4D5WEPJH.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,T2SX7E80X2.tif,T2SX7E80X2.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,GDHL4MJTO8.tif,GDHL4MJTO8.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,Y7PPYHXWJH.tif,Y7PPYHXWJH.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,ESEVD0ENXG.tif,ESEVD0ENXG.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,VHH6C8U9SX.tif,VHH6C8U9SX.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,T8ARF6OZ0O.tif,T8ARF6OZ0O.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,84RKHSEHK9.tif,84RKHSEHK9.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,E7PSXJLK5O.tif,E7PSXJLK5O.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,PIWNNGA3F7.tif,PIWNNGA3F7.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,SRYU09N328.tif,SRYU09N328.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,Q9ZB1ZHH6X.tif,Q9ZB1ZHH6X.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,W0W7GFVHDZ.tif,W0W7GFVHDZ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,VDOYOMQB3T.tif,VDOYOMQB3T.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,SR9W953065.tif,SR9W953065.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,B4VJARRRY0.tif,B4VJARRRY0.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,5YLPYQTZHA.tif,5YLPYQTZHA.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,IEU6J05RQG.tif,IEU6J05RQG.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,1YWB693MPA.tif,1YWB693MPA.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,7JXXKXN04K.tif,7JXXKXN04K.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,WJ2P5QTYVK.tif,WJ2P5QTYVK.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,XB9ZJG3LQ5.tif,XB9ZJG3LQ5.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,3NYH2VN5O1.tif,3NYH2VN5O1.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,KC2IP8NRS1.tif,KC2IP8NRS1.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,HXJUNPMKKV.tif,HXJUNPMKKV.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,X03RQX0UBV.tif,X03RQX0UBV.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,8SAF7CUXEV.tif,8SAF7CUXEV.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,BGN3NCE25L.tif,BGN3NCE25L.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,Q9NO4EWRUO.tif,Q9NO4EWRUO.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,ZDVF2T5ABB.tif,ZDVF2T5ABB.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,DR4HRGL63E.tif,DR4HRGL63E.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,L0FVO8Q8TH.tif,L0FVO8Q8TH.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,VZJWNO4JHQ.tif,VZJWNO4JHQ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,G6YK7EKTAF.tif,G6YK7EKTAF.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,OHR8GHQM1O.tif,OHR8GHQM1O.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,LUB0TABF6C.tif,LUB0TABF6C.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,Y50H6Z6HKZ.tif,Y50H6Z6HKZ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,M7S53IDJDI.tif,M7S53IDJDI.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,OU64GMK3GO.tif,OU64GMK3GO.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,3ZDMMXR7L9.tif,3ZDMMXR7L9.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,7KBXXNXEY3.tif,7KBXXNXEY3.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,GGME2NC3N1.tif,GGME2NC3N1.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,NRKBFDCXPU.tif,NRKBFDCXPU.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,SD2D96QKKV.tif,SD2D96QKKV.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,BWCZLX0DGM.tif,BWCZLX0DGM.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,8RT2GXEYB3.tif,8RT2GXEYB3.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,57HOJ7FS58.tif,57HOJ7FS58.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,U09T53QRWU.tif,U09T53QRWU.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,WQGI80E47U.tif,WQGI80E47U.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
test,Sensitive,FFHH0JRZ0B.tif,FFHH0JRZ0B.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepC
train,Resistant,A73CV6AEJ1.tif,A73CV6AEJ1.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,TJJNCE01K6.tif,TJJNCE01K6.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,UDNWIODTC9.tif,UDNWIODTC9.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,KQ1JP3Z5NI.tif,KQ1JP3Z5NI.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,VXLS7H2UGP.tif,VXLS7H2UGP.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,8YNE344IDM.tif,8YNE344IDM.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,HYTWWWQ59F.tif,HYTWWWQ59F.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,ZAKCOTH4XJ.tif,ZAKCOTH4XJ.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,J8C8QKMB3D.tif,J8C8QKMB3D.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,Z4DYN0JTSU.tif,Z4DYN0JTSU.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,6DLMO8NA79.tif,6DLMO8NA79.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,WYIPNKFW3I.tif,WYIPNKFW3I.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,0DBYXGNLW4.tif,0DBYXGNLW4.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,1XZ4I3NFI7.tif,1XZ4I3NFI7.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,8W2E2GYPOK.tif,8W2E2GYPOK.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,4QVWWRMJNS.tif,4QVWWRMJNS.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,P6U664I1CD.tif,P6U664I1CD.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,A6WBALG4PB.tif,A6WBALG4PB.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,6SFR1UB86G.tif,6SFR1UB86G.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,8XLHNZUV8Z.tif,8XLHNZUV8Z.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,9OI9B1JQVU.tif,9OI9B1JQVU.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,UDL6GCGB57.tif,UDL6GCGB57.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,2SO5X1YE20.tif,2SO5X1YE20.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,MLGXTILEBW.tif,MLGXTILEBW.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,9ZTZA53LBV.tif,9ZTZA53LBV.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,C9Z9UK3I2Q.tif,C9Z9UK3I2Q.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,BMSARRFWKF.tif,BMSARRFWKF.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,SZLHXRPNUV.tif,SZLHXRPNUV.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,J8SX5Z7FRA.tif,J8SX5Z7FRA.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,7GLG74H8ZY.tif,7GLG74H8ZY.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,F8KH0F5VYW.tif,F8KH0F5VYW.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,OEG3B9CAOJ.tif,OEG3B9CAOJ.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,K89UJ0H2IA.tif,K89UJ0H2IA.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,D0AEKJ55LH.tif,D0AEKJ55LH.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,QXM7BNBZD4.tif,QXM7BNBZD4.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,HXMXYLRJNW.tif,HXMXYLRJNW.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,UNAN49EDIR.tif,UNAN49EDIR.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,W77DNQXD7S.tif,W77DNQXD7S.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,2EFSDLOUPF.tif,2EFSDLOUPF.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,K84USRWDHE.tif,K84USRWDHE.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,FXMPDWFKBV.tif,FXMPDWFKBV.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,FIQ13BG67E.tif,FIQ13BG67E.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,4NX246RO3U.tif,4NX246RO3U.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,MIVXBN7DJ6.tif,MIVXBN7DJ6.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,NTF11W8RKX.tif,NTF11W8RKX.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,LR00H6PKQU.tif,LR00H6PKQU.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,KLTGF55DPG.tif,KLTGF55DPG.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,INLT1GSSSI.tif,INLT1GSSSI.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,TQYYG8IB44.tif,TQYYG8IB44.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,PJPZ9Y869S.tif,PJPZ9Y869S.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,9CZU5DQSXU.tif,9CZU5DQSXU.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,O9D0A6AD4D.tif,O9D0A6AD4D.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,LA347Y4OCR.tif,LA347Y4OCR.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
train,Resistant,YAEX948ER0.tif,YAEX948ER0.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepA
