dataset,label,image_name,label_name,channel_list,strain,antibiotic concentration,treatment time (mins),BioRep
train,Gentamicin,VU3F7MIWHU.tif,VU3F7MIWHU.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,1MM9MM2BYL.tif,1MM9MM2BYL.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,SJTH5QMA8B.tif,SJTH5QMA8B.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,NSXNOUBYQ5.tif,NSXNOUBYQ5.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,74S4HJIXIL.tif,74S4HJIXIL.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,Z1JI4E5FOK.tif,Z1JI4E5FOK.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,CEU6YDS75O.tif,CEU6YDS75O.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,PKXBE7OPYP.tif,PKXBE7OPYP.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,HS3C1N8VKU.tif,HS3C1N8VKU.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,8RNUXCIDL1.tif,8RNUXCIDL1.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,CW9EEBQ4D4.tif,CW9EEBQ4D4.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,EAX41PSBE0.tif,EAX41PSBE0.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,ZFYR9R4HD9.tif,ZFYR9R4HD9.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,PHZ7KEUUAA.tif,PHZ7KEUUAA.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,JR1GSBSAUW.tif,JR1GSBSAUW.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,DEFG4NJH7O.tif,DEFG4NJH7O.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,NZQ0WKVA6V.tif,NZQ0WKVA6V.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,VXHCM5MUJF.tif,VXHCM5MUJF.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,0RM0IUW62K.tif,0RM0IUW62K.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,9Z9M2KABW6.tif,9Z9M2KABW6.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,2M124423LW.tif,2M124423LW.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,QPO789KCKN.tif,QPO789KCKN.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,W5MDRTNAGL.tif,W5MDRTNAGL.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,4L93LC3Q5I.tif,4L93LC3Q5I.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,0X9XO4WS94.tif,0X9XO4WS94.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,0M7NHW3FQN.tif,0M7NHW3FQN.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,G0MBOUT81E.tif,G0MBOUT81E.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,7P391E5CJU.tif,7P391E5CJU.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,0NHBRC41NG.tif,0NHBRC41NG.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,6DGJVRPQ0Z.tif,6DGJVRPQ0Z.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,3BNLIECJ60.tif,3BNLIECJ60.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,8FIW6JS9LC.tif,8FIW6JS9LC.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,6DI1A5SW5B.tif,6DI1A5SW5B.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,MH2IZJN4IW.tif,MH2IZJN4IW.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,MOXN3BH7Z5.tif,MOXN3BH7Z5.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,YQ5HTDEBNN.tif,YQ5HTDEBNN.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,UKJRFOH5ME.tif,UKJRFOH5ME.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,S5ZE826EMT.tif,S5ZE826EMT.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,663T0JK8Z2.tif,663T0JK8Z2.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,MEJRA56OCF.tif,MEJRA56OCF.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,XGHLKRCDKY.tif,XGHLKRCDKY.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,31EEUWPDF3.tif,31EEUWPDF3.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,5XPPZXBYGK.tif,5XPPZXBYGK.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,GZ13O0UUSG.tif,GZ13O0UUSG.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,KB700HD7RS.tif,KB700HD7RS.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,JUHXYEHEA7.tif,JUHXYEHEA7.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,KORSWTCOQA.tif,KORSWTCOQA.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,YLIW7X5PUB.tif,YLIW7X5PUB.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,4L7QVS9ERJ.tif,4L7QVS9ERJ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,NSZMGGAYDW.tif,NSZMGGAYDW.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,5DKRA8GUMO.tif,5DKRA8GUMO.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,YEE4TJWXO3.tif,YEE4TJWXO3.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,9Q5C0XHPQE.tif,9Q5C0XHPQE.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,IB8YQR3BJK.tif,IB8YQR3BJK.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,NLRNWJ6H6B.tif,NLRNWJ6H6B.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,P2Q098PVAU.tif,P2Q098PVAU.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,HBLRACKWRD.tif,HBLRACKWRD.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,C8XEAXPUC5.tif,C8XEAXPUC5.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,R9R3FDK6YY.tif,R9R3FDK6YY.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,LYK8IH2RUU.tif,LYK8IH2RUU.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,EII30ZWBER.tif,EII30ZWBER.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,GQIT29UH7Q.tif,GQIT29UH7Q.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,RZEH7PYK0O.tif,RZEH7PYK0O.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,EP5HOKOY9P.tif,EP5HOKOY9P.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,147798N7HN.tif,147798N7HN.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,1B6VO98P5D.tif,1B6VO98P5D.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,RG1JM67AEQ.tif,RG1JM67AEQ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,UY4CU5BJVR.tif,UY4CU5BJVR.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,412PGHTOCP.tif,412PGHTOCP.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,D5UUPZRKGB.tif,D5UUPZRKGB.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,A53FXMS1SN.tif,A53FXMS1SN.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,FWJTOFGG39.tif,FWJTOFGG39.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,IO5MY8OKDF.tif,IO5MY8OKDF.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,JB6OBMONAR.tif,JB6OBMONAR.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,PK69H848L2.tif,PK69H848L2.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,SY8T188763.tif,SY8T188763.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,DHJSPAELD3.tif,DHJSPAELD3.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,9F905K37I4.tif,9F905K37I4.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,D8BEDKSRXC.tif,D8BEDKSRXC.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,ZLESS6V6MI.tif,ZLESS6V6MI.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,MU23RSAZSM.tif,MU23RSAZSM.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,GEA7XIPR54.tif,GEA7XIPR54.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,UL26QSSJ6W.tif,UL26QSSJ6W.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,I940W63RR9.tif,I940W63RR9.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,X1GBYWH4SV.tif,X1GBYWH4SV.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,09D866FRVK.tif,09D866FRVK.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,LR6JSK1ACO.tif,LR6JSK1ACO.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,STZPOLB0KZ.tif,STZPOLB0KZ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,NFXXTCLOZK.tif,NFXXTCLOZK.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,RJYN3LLKYU.tif,RJYN3LLKYU.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,WE6PFV90YT.tif,WE6PFV90YT.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,2GEFDFH88O.tif,2GEFDFH88O.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,JDNW0H36WH.tif,JDNW0H36WH.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,VA6CT2SMR9.tif,VA6CT2SMR9.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,LV77ILX2EH.tif,LV77ILX2EH.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,DAM1XMV3JE.tif,DAM1XMV3JE.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,1UCLP7JR5T.tif,1UCLP7JR5T.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,65GSPAS40M.tif,65GSPAS40M.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,XCQGTM1WFI.tif,XCQGTM1WFI.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,ULVM492LNQ.tif,ULVM492LNQ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,8BKCZNUNSX.tif,8BKCZNUNSX.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,SO7V1YLY07.tif,SO7V1YLY07.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,GEKQDCOKCI.tif,GEKQDCOKCI.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,CP8HP8IUNW.tif,CP8HP8IUNW.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,MN0JEAXWJA.tif,MN0JEAXWJA.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,O6KUP6SCFB.tif,O6KUP6SCFB.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,PU6EUVDAL8.tif,PU6EUVDAL8.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,O5LVO324XE.tif,O5LVO324XE.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,RRQTCVU7DQ.tif,RRQTCVU7DQ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,JK1EWSLIZX.tif,JK1EWSLIZX.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,CECL4ZOZFP.tif,CECL4ZOZFP.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,L4V04DJ9RR.tif,L4V04DJ9RR.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
test,Untreated,5E4QPLI8Z3.tif,5E4QPLI8Z3.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,DN3VR1X810.tif,DN3VR1X810.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,1KQRKSFM3G.tif,1KQRKSFM3G.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,WAU9QDDUSG.tif,WAU9QDDUSG.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,J1C3YP3IRA.tif,J1C3YP3IRA.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,XAXRGE8MGJ.tif,XAXRGE8MGJ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,UIMYH98J24.tif,UIMYH98J24.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,QLN992550P.tif,QLN992550P.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,CB65PCL60L.tif,CB65PCL60L.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,SUTD8OUORN.tif,SUTD8OUORN.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,NE39J1V7XD.tif,NE39J1V7XD.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,FV5RJEX0J0.tif,FV5RJEX0J0.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,IHADPKPYBI.tif,IHADPKPYBI.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,Q33U8X5NP1.tif,Q33U8X5NP1.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,OMXKWQYNRN.tif,OMXKWQYNRN.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,803EM7BTMO.tif,803EM7BTMO.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,GGKXMB6FPV.tif,GGKXMB6FPV.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,DHSJ2QKC1Y.tif,DHSJ2QKC1Y.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,A82V3TYTSI.tif,A82V3TYTSI.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,2AGWRXJ898.tif,2AGWRXJ898.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,IW4BUTYDRS.tif,IW4BUTYDRS.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,7OPG3GJ3IH.tif,7OPG3GJ3IH.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,GAGVGAT3ZJ.tif,GAGVGAT3ZJ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,72AF0N5S75.tif,72AF0N5S75.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,OMB7V6STPT.tif,OMB7V6STPT.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,MK02JHKOHA.tif,MK02JHKOHA.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,U6F8JVYXX4.tif,U6F8JVYXX4.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,W1Q3I3DAIC.tif,W1Q3I3DAIC.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,16U1BW8QFD.tif,16U1BW8QFD.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,CND53PJEFN.tif,CND53PJEFN.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,CQH06F33B7.tif,CQH06F33B7.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
test,Untreated,6QS8MGLVCB.tif,6QS8MGLVCB.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,BioRepD
train,Gentamicin,VKOSICP99A.tif,VKOSICP99A.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,Q2QAQ35AE4.tif,Q2QAQ35AE4.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,52TUO0L9N4.tif,52TUO0L9N4.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,0U0BMEQEEM.tif,0U0BMEQEEM.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,J2BRP9ZXDL.tif,J2BRP9ZXDL.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,KMSIH77GP7.tif,KMSIH77GP7.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,1DZFQFUBU0.tif,1DZFQFUBU0.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,DLTN9M6RNA.tif,DLTN9M6RNA.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,LEFOMWAMWU.tif,LEFOMWAMWU.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,TQ91E3TQEW.tif,TQ91E3TQEW.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,0ZMJDBESVM.tif,0ZMJDBESVM.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,A0C5UOVPYW.tif,A0C5UOVPYW.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,T7D4S95ZCH.tif,T7D4S95ZCH.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,IZZUQ7COWF.tif,IZZUQ7COWF.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,37FZC6K4GG.tif,37FZC6K4GG.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,SRJNI0MLH0.tif,SRJNI0MLH0.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,B6Q3CDJPCU.tif,B6Q3CDJPCU.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,TWZNLZZYS7.tif,TWZNLZZYS7.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,YH4FDMZVSQ.tif,YH4FDMZVSQ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,JVWDUYAKDI.tif,JVWDUYAKDI.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,LZFHO9NUGM.tif,LZFHO9NUGM.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,6S3CFRE8Q5.tif,6S3CFRE8Q5.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,LYDDJMPL4B.tif,LYDDJMPL4B.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,O3K7ZW4BBS.tif,O3K7ZW4BBS.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,QVX1J1CDLH.tif,QVX1J1CDLH.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,9G5S25FOLG.tif,9G5S25FOLG.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,BV3CZPO1I0.tif,BV3CZPO1I0.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,WTQ3YMA821.tif,WTQ3YMA821.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,XIZLGU49X8.tif,XIZLGU49X8.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,OULLOSOMWE.tif,OULLOSOMWE.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,9XBWABOIGC.tif,9XBWABOIGC.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,W4VW0HBKP6.tif,W4VW0HBKP6.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,NKQEYIMLCF.tif,NKQEYIMLCF.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,Y0A2T9V2SR.tif,Y0A2T9V2SR.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,L4P0IOJP04.tif,L4P0IOJP04.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,LD8A2GJWWB.tif,LD8A2GJWWB.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,FQB9YK4E23.tif,FQB9YK4E23.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,2ZQJ7PNVRI.tif,2ZQJ7PNVRI.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,YY0OFUGH91.tif,YY0OFUGH91.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,TDE0FLW8Z2.tif,TDE0FLW8Z2.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,2HQTUIBQ5U.tif,2HQTUIBQ5U.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,WDA5FKSA5Y.tif,WDA5FKSA5Y.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,8W31ZLTTGM.tif,8W31ZLTTGM.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,CALAWWOGZS.tif,CALAWWOGZS.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,DPY3DPB1GJ.tif,DPY3DPB1GJ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
train,Gentamicin,L1DRE6DI18.tif,L1DRE6DI18.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepC
